Ticker  ,0% at Risk,1% at Risk        ,3% at Risk        ,5% at Risk        ,Group          ,Breakeven Price
GVR     ,7334.0    ,15697.9           ,18510.85          ,20001.0           ,A              ,20000
LIG     ,5553.0    ,8965.36           ,10182.0           ,10792.0           ,C              ,8970
HAG     ,3292.0    ,4692.0            ,5124.0            ,5348.0            ,B              ,5120
LM7     ,830.0     ,2110.55           ,2533.0            ,2776.0            ,D              ,830
LUT     ,1411.0    ,3217.07           ,3788.42           ,4155.0            ,Not enough data,1410
HAH     ,33135.0   ,46829.57          ,50391.81          ,52343.15          ,A              ,52300
MAC     ,2945.0    ,5085.88           ,5693.64           ,6056.4            ,C              ,5090
HAI     ,1453.0    ,2857.74           ,3330.0            ,3608.0            ,B              ,3330
MAS     ,10109.0   ,19496.760000000002,22283.55          ,23676.7           ,C              ,19500
HAP     ,6157.0    ,8929.12           ,10072.16          ,10615.2           ,B              ,10050
MBG     ,1468.0    ,3895.09           ,4820.0            ,5340.0            ,A              ,5340
HAR     ,2173.0    ,4162.34           ,4829.0            ,5248.0            ,B              ,4830
MCC     ,5981.0    ,7827.88           ,8295.0            ,8533.0            ,B              ,8300
HAS     ,4668.0    ,7372.0            ,8097.18           ,8486.3            ,B              ,8100
MCF     ,1593.0    ,3786.0            ,4581.0            ,5018.0            ,B              ,4580
HAX     ,8655.0    ,13999.06          ,15448.49          ,16332.6           ,A              ,16350
MCO     ,2348.0    ,3876.84           ,4436.78           ,4787.1            ,C              ,3880
HBC     ,4994.0    ,9701.82           ,11216.46          ,12027.0           ,C              ,9700
MDC     ,1355.0    ,3866.0            ,4885.0            ,5474.1            ,C              ,3870
HCD     ,2673.0    ,5445.64           ,6360.92           ,6855.0            ,B              ,6360
MED     ,11068.0   ,19731.8           ,22160.0           ,23415.0           ,C              ,19750
HDC     ,55719.0   ,78047.58          ,83985.06999999999 ,87346.95          ,B              ,84000
MEL     ,6767.0    ,11102.9           ,12318.1           ,13062.0           ,B              ,12300
HDG     ,29383.0   ,42983.48          ,46560.0           ,48407.55          ,C              ,43000
MHL     ,852.0     ,2285.26           ,2862.0            ,3246.0            ,D              ,850
HHP     ,3767.0    ,6610.38           ,7590.0            ,8122.9            ,B              ,7590
MIM     ,1745.0    ,3675.7799999999997,4252.0            ,4580.0            ,D              ,1740
MKV     ,14949.0   ,19201.56          ,20419.0           ,20967.8           ,C              ,19200
HHS     ,2492.0    ,4682.0            ,5390.0            ,5771.0            ,A              ,5770
MST     ,7341.0    ,11173.61          ,12343.06          ,12869.55          ,C              ,11150
MVB     ,10342.0   ,16963.57          ,18918.67          ,20000.45          ,Not enough data,10350
HID     ,2147.0    ,4255.0            ,4939.62           ,5308.0            ,C              ,4260
NAG     ,5885.0    ,8145.12           ,8782.36           ,9116.95           ,C              ,8150
HII     ,9427.0    ,13324.44          ,14550.58          ,15203.0           ,B              ,14550
NAP     ,2686.0    ,5626.0            ,6506.97           ,6977.0            ,A              ,6980
HMC     ,14928.0   ,20257.56          ,21882.17          ,22720.8           ,A              ,22700
NBC     ,3747.0    ,8199.0            ,9759.44           ,10709.4           ,C              ,8200
HNG     ,3014.0    ,4696.0            ,5198.0            ,5490.0            ,D              ,3010
NBP     ,6092.0    ,9870.7            ,10882.55          ,11529.0           ,A              ,11550
HOT     ,7718.0    ,13942.24          ,16300.08          ,17614.6           ,B              ,16300
NBW     ,4262.0    ,9246.3            ,10690.0           ,11498.0           ,A              ,11500
HPG     ,23189.0   ,34143.8           ,36926.7           ,38681.5           ,A              ,38700
NDN     ,10416.0   ,15673.19          ,17054.57          ,17899.95          ,A              ,17900
HPX     ,13068.0   ,20343.56          ,22377.0           ,23434.2           ,C              ,20350
NDX     ,4587.0    ,6922.41           ,7648.41           ,8028.0            ,B              ,7650
HQC     ,1983.0    ,3246.36           ,3626.08           ,3816.0            ,C              ,3250
NET     ,29134.0   ,37483.01          ,40113.74          ,41465.0           ,A              ,41450
NFC     ,5894.0    ,8851.24           ,9644.36           ,10123.3           ,A              ,10100
HRC     ,4868.0    ,14189.06          ,17622.0           ,19523.0           ,C              ,14200
NHC     ,9745.0    ,16498.25          ,18262.15          ,19195.5           ,A              ,19200
HSG     ,19754.0   ,28544.76          ,31069.56          ,32409.8           ,A              ,32400
NRC     ,9502.0    ,16073.7           ,17949.0           ,19109.25          ,B              ,17950
NSH     ,4459.0    ,7676.48           ,8877.84           ,9581.05           ,C              ,7680
HSL     ,1691.0    ,3653.0            ,4303.0            ,4651.0            ,B              ,4300
NST     ,3390.0    ,5478.31           ,6069.0            ,6389.0            ,B              ,6070
HT1     ,12970.0   ,17784.44          ,19252.32          ,19965.15          ,B              ,19250
NTH     ,16041.0   ,23381.13          ,25225.13          ,26211.55          ,A              ,26200
HTI     ,10331.0   ,13867.96          ,14942.22          ,15432.8           ,B              ,14950
NTP     ,30370.0   ,41037.69          ,43836.0           ,45317.0           ,B              ,43850
HTL     ,5326.0    ,10514.68          ,12201.0           ,13104.4           ,B              ,12200
HTN     ,21074.0   ,33962.9           ,37494.14          ,39565.35          ,B              ,37500
OCH     ,2750.0    ,4765.15           ,5397.45           ,5753.0            ,C              ,4770
HTV     ,7141.0    ,10414.5           ,11243.5           ,11675.75          ,A              ,11700
ONE     ,3178.0    ,4953.12           ,5456.18           ,5740.0            ,C              ,4950
HU1     ,4683.0    ,7288.7            ,8190.0            ,8691.85           ,B              ,8190
PBP     ,2985.0    ,5838.11           ,6710.11           ,7211.0            ,B              ,6710
HU3     ,4233.0    ,6730.82           ,7407.73           ,7760.0            ,C              ,6730
PCE     ,9595.0    ,14730.0           ,16323.35          ,17253.9           ,A              ,17250
HUB     ,11579.0   ,18017.25          ,19805.45          ,20739.0           ,A              ,20750
PCG     ,903.0     ,2848.0            ,3592.0            ,4012.0            ,B              ,3590
HVH     ,4332.0    ,7105.47           ,7850.82           ,8241.0            ,B              ,7850
PCT     ,1289.0    ,2895.79           ,3479.0            ,3858.0            ,A              ,3860
HVN     ,11199.0   ,15772.380000000001,17053.02          ,17722.0           ,C              ,15750
PDB     ,14234.0   ,20352.02          ,22554.56          ,23744.0           ,B              ,22550
HVX     ,1656.0    ,3290.0            ,3825.01           ,4143.0            ,B              ,3830
PDC     ,805.0     ,2000.67           ,2458.01           ,2737.0            ,D              ,800
IBC     ,15763.0   ,18148.0           ,18841.31          ,19186.85          ,Not enough data,15750
PEN     ,3327.0    ,5182.92           ,5828.0            ,6118.0            ,C              ,5180
ICT     ,9300.0    ,13889.6           ,15136.6           ,15785.0           ,C              ,13900
PGN     ,6392.0    ,9844.28           ,10788.0           ,11348.65          ,B              ,10800
IDI     ,3531.0    ,6218.2            ,7074.0            ,7609.0            ,B              ,7070
PGS     ,12409.0   ,18721.36          ,20507.04          ,21488.6           ,C              ,18700
IJC     ,13254.0   ,20233.64          ,22649.92          ,23786.6           ,B              ,22650
PGT     ,1338.0    ,3034.01           ,3766.0299999999997,4181.0            ,A              ,4180
ILB     ,16929.0   ,23979.82          ,26163.43          ,27308.35          ,C              ,24000
PHN     ,13218.0   ,20759.7           ,23508.2           ,25028.75          ,A              ,25050
IMP     ,41560.0   ,53829.74          ,56785.52          ,58567.2           ,A              ,58600
PHP     ,11251.0   ,17727.01          ,19588.06          ,20632.05          ,A              ,20650
