Ticker,Group,Breakeven Price,Proposed Price
SVN,A,720,1567.0,1862.0,2021.0,2020
SCD,B,7910,11903.34,12843.02,13345.0,12850
SZB,A,19750,24603.4,26034.0,26756.0,26750
TA9,C,5960,8098.0,8624.55,8948.0,8100
SCR,C,2670,4648.1,5385.0,5790.0,4650
SCS,A,87000,106437.54,111157.62,113499.8,113500
SFC,A,8910,13690.380000000001,15028.69,15719.15,15700
SFG,C,4780,6975.58,7666.79,8033.0,6980
SFI,A,26700,36485.76,39359.8,40618.2,40600
SGR,D,5540,10659.22,12289.0,13159.0,5540
SGT,C,7430,12437.28,13909.52,14796.0,12450
SHA,C,2630,3992.41,4352.46,4531.0,3990
MSH,A,49150,60475.96,63652.28,65526.6,65500
SHI,C,7490,11565.0,12765.0,13315.0,11550
SHP,C,11350,15550.0,16518.39,17048.0,15550
TC6,D,3640,5731.85,6432.51,6757.0,3640
SBV,C,7520,10267.92,11136.0,11609.9,10250
TDN,C,4880,7574.29,8307.74,8750.45,7570
SZC,B,10200,19871.22,23036.82,24677.0,23050
NTH,A,18750,26032.84,27900.04,28864.2,28850
SII,C,6550,10666.14,11703.0,12258.7,10650
TDT,C,3300,6294.5,7144.5,7619.5,6290
SJD,C,12250,14594.1,15166.0,15448.5,14600
CET,B,640,1663.0,2068.0,2318.0,2070
SJF,D,930,1824.0,2132.24,2309.0,930
SJS,C,31150,42167.16,45594.76,47233.2,42150
SKG,A,6020,8275.31,8908.99,9219.0,9220
SMA,C,1480,3261.89,3906.67,4294.450000000001,3260
SMB,A,25150,31036.52,32438.84,33209.8,33200
SMC,A,9520,20235.08,23805.78,25698.65,25700
SPM,B,13300,18612.0,20060.0,20814.0,20050
SRC,C,7620,10979.16,11942.74,12484.0,11000
SRF,C,6110,7939.98,8492.94,8787.9,7940
TFC,B,2310,4044.76,4547.0,4844.0,4550
S4A,C,17100,21173.26,22169.89,22665.0,21150
THB,B,3060,5470.0,6126.0,6485.9,6130
ST8,A,4520,6474.0,6940.0,7190.3,7190
THD,A,118500,154729.37,168216.45,172679.25,172700
STG,A,12000,17593.93,19077.91,19963.0,19950
THS,B,8840,13986.92,15687.94,16698.9,15700
SVC,B,24850,39133.85,42700.55,44672.85,42700
THT,D,4970,7564.16,8262.48,8687.4,4970
SVI,B,28700,45765.82,50352.28,52905.0,50400
TTH,C,950,1605.98,1872.0,2014.0,1610
SVT,A,2800,5825.82,6841.0,7388.05,7390
TIG,B,5920,9139.0,10072.04,10559.0,10050
SZL,A,32100,41770.4,44001.55,45137.0,45150
TJC,A,3680,6102.88,6972.32,7448.0,7450
TAC,A,23950,33530.58,36596.58,38241.6,38250
TKC,C,1280,3060.06,3706.0,4063.0,3060
AST,C,24800,33542.2,35531.6,36598.0,33550
TKU,B,11900,17905.0,20290.85,21516.0,20300
TBC,A,20600,24801.5,25758.5,26338.0,26350
TMC,A,4090,6347.14,6922.07,7242.0,7240
TCL,A,16350,24101.62,26094.86,27288.0,27300
TMX,A,3480,6027.88,6798.0,7247.0,7250
TCM,B,28300,42238.2,45603.4,47690.0,45600
BAX,A,32750,47031.32,51507.6,53743.8,53700
TCO,A,4470,9440.96,11092.880000000001,12066.8,12050
TNG,C,10450,16269.98,18256.82,19337.7,16250
TCR,D,450,1149.0,1403.0,1542.0,450
BCF,A,16500,24538.16,26724.0,27862.0,27850
TCT,A,14650,19265.0,20527.0,21215.45,21200
TPH,C,5380,7460.73,7973.57,8284.65,7460
TDC,D,6110,10552.0,11826.18,12564.0,6110
TPP,D,4340,6595.02,7227.0,7551.0,4340
TDG,C,1000,1870.0,2205.8599999999997,2389.0,1870
TAR,Not enough data,7730,11791.34,12801.0,13319.35,Not enough data
TDH,Not enough data,2970,4468.45,4898.35,5142.0,Not enough data
TSB,B,6150,7796.48,8198.22,8432.7,8200
TDM,A,17350,22295.91,23463.91,24146.85,24150
TST,D,1530,3459.16,4049.74,4369.9,1530
TDP,B,10800,16467.62,18044.86,18853.0,18050
TTC,A,6650,10152.56,11186.0,11720.9,11700
TDW,A,6000,12319.96,14566.22,15875.7,15900
TTT,A,14800,22680.04,25499.06,27010.4,27000
TEG,B,3130,5440.68,6243.0,6682.0,6240
TGG,B,19500,23700.0,27091.1,28648.0,27100
TTZ,C,720,1301.0,1522.0,1643.0,1300
THG,B,41350,52105.68,54604.96,56128.8,54600
TV3,C,6110,9365.79,10369.0,10924.65,9370
THI,C,11050,16684.0,18057.0,18821.4,16700
TV4,B,8330,11040.36,11667.04,12005.0,11650
TIP,A,22600,31181.82,33853.12,35125.0,35100
TVC,A,5710,9400.02,10404.0,10932.05,10950
TIX,A,5330,11304.0,13234.0,14374.0,14350
TVD,B,4570,7181.0,7914.12,8332.0,7910
TLD,B,1250,2486.49,2908.0,3140.0,2910
TXM,A,630,1496.0,1852.0,2056.0,2060
TLG,A,24350,30620.88,32686.739999999998,33701.7,33700
UNI,C,1180,3308.0,4105.27,4559.0,3310
V12,C,3860,6585.24,7316.86,7711.0,6590
TLH,B,3490,7705.72,9126.0,9886.0,9130
TMP,A,25050,32681.42,34421.63,35333.05,35350
V21,D,990,2434.83,2908.0,3170.0,990
TMS,A,17500,29219.02,33391.32,35709.2,35700
TMT,C,1870,4103.16,4868.0,5274.0,4100
TN1,A,9380,16709.52,18891.28,20062.9,20050
TNA,C,5400,7501.0,8168.6,8521.0,7500
TNC,A,7480,12437.94,14237.0,15187.35,15200
TNI,B,1480,2174.06,2373.1800000000003,2474.0,2370
TNT,B,4040,5665.55,6135.2,6480.5,6140
TPC,C,2200,4319.0,4938.0,5258.05,4320
TRA,A,52600,67706.5,71567.8,73648.25,73600
VBC,B,7270,10982.09,12263.09,12969.0,12250
TCD,C,4630,8228.0,9476.279999999999,10167.9,8230
VC1,C,3830,6100.4,6795.0,7179.0,6100
TRC,B,15950,23943.89,25926.34,26985.0,25950
VC2,C,11300,17496.57,19566.84,20643.85,17500
VC3,B,13850,18540.66,19779.62,20456.1,19800
TS4,D,750,1491.0,1734.3899999999999,1863.0,750
VC6,C,2280,4271.85,4879.55,5198.0,4270
TSC,B,4490,6497.88,7172.0,7586.0,7170
VC7,C,2100,4413.0,5362.0,5884.15,4410
TTA,Not enough data,5050,7886.59,8591.0,8992.0,Not enough data
TTB,D,1680,3063.92,3471.19,3708.0,1680
VC9,D,1780,3478.9,3991.0,4310.0,1780
VCC,C,5210,8561.0,9673.0,10206.0,8560
TTF,C,1420,2801.62,3234.0,3491.0,2800
CLM,B,7840,12853.6,14248.8,14985.0,14250
HUB,B,8470,13274.0,14633.49,15334.0,14650
VCM,B,4950,7948.46,8789.0,9259.65,8790
TV2,C,22750,33530.34,36445.34,37955.9,33550
VCS,A,60500,82643.68,87796.0,90912.8,90900
TYA,B,10600,13373.36,14030.06,14425.0,14050
VDL,A,4330,8022.4400000000005,9149.0,9755.0,9760
UDC,C,1630,3179.0,3679.0,3946.0,3180
VE1,C,780,1645.5,1885.0,2020.0,1650
UIC,A,33350,44836.61,47633.49,49329.25,49350
VE2,B,6790,9392.1,10101.4,10451.0,10100
VAF,A,1910,4311.12,5075.0,5471.0,5470
VCA,A,7200,10424.92,11469.0,11953.0,11950
VE3,Not enough data,640,1700.72,2162.3199999999997,2437.0,Not enough data
VCF,A,116700,161580.74,173175.84,179133.8,179100
VE4,D,4080,9897.88,11894.0,12984.35,4080
VGC,B,17350,24076.7,25799.7,26818.5,25800
VE8,C,1840,3394.11,3808.0,4054.0,3390
VHC,A,21200,31189.68,33609.01,34910.7,34900
VFG,B,25150,35132.69,37742.07,39074.0,37750
VIC,C,42350,59043.15,63471.03,65708.3,59000
VGP,B,5740,11492.0,13208.0,14065.0,13200
TVT,C,11800,16338.45,17788.05,18539.75,16350
VID,B,2300,4077.0,4614.5599999999995,4896.0,4610
VGS,A,3620,9993.6,12293.6,13629.0,13650
VDP,B,16650,23352.0,25331.0,26387.0,25350
VHL,C,8680,12999.76,14302.21,15017.45,13000
VJC,C,76400,93876.2,98730.2,101134.5,93900
MBG,A,2080,3513.0,3978.0,4236.95,4240
VIE,C,2500,3672.0,4037.0,4229.0,3670
VIP,C,1740,3568.38,4139.57,4456.0,3570
VIF,A,6790,9579.0,10483.0,10956.0,10950
VPS,B,2630,5790.9,6860.0,7431.75,6860
VHE,B,770,2245.2,2829.0,3157.0,2830
VIS,B,4100,7550.14,8612.0,9220.35,8610
VIT,C,5820,8511.76,9205.69,9631.15,8510
VMD,B,10200,23419.8,27863.54,30329.95,27850
VKC,C,4170,6674.6,7377.0,7800.0,6670
HVN,C,10800,14706.82,15763.23,16308.05,14700
VLA,B,5530,8969.58,9849.0,10340.9,9850
VNE,C,3280,4775.59,5201.0,5420.95,4780
VMC,C,4740,6685.0,7213.45,7503.75,6680
VNG,C,6900,9055.9,9598.0,9873.0,9060
VMS,B,4380,7278.0,8100.08,8613.0,8100
VNL,A,6550,12279.64,14053.72,15052.6,15050
VNC,A,7220,14387.78,16426.01,17592.45,17600
VNM,A,40200,54300.22,57885.0,59754.0,59800
TMB,B,4670,8238.65,9207.95,9728.0,9210
VPD,C,8490,10674.64,11321.0,11644.0,10650
VNF,A,4490,7524.98,8618.0,9218.0,9220
GVR,A,15800,23233.32,25722.44,26922.6,26900
VNT,B,3160,10402.0,13665.39,15779.6,13650
VNS,B,4800,6389.57,6880.0,7131.0,6880
VSA,A,8180,13094.78,14720.56,15573.0,15550
VOS,C,7340,10618.55,12063.25,12795.25,10600
VTC,Not enough data,3390,6128.22,6891.0,7285.0,Not enough data
VPG,A,33650,41457.7,43847.94,45247.6,45250
VTH,C,3880,5634.0,6110.0,6352.85,5630
VPH,D,1390,2553.85,2917.0,3133.0,1390
VTJ,A,510,1242.15,1544.45,1720.0,1720
VPI,D,20050,27501.55,29452.73,30441.1,20050
VTL,Not enough data,3180,5215.0,5791.0,6098.0,Not enough data
VRC,B,2600,4122.0,4578.0,4839.0,4580
VTV,B,2210,3571.58,3921.0,4113.0,3920
VRE,A,11800,16778.1,18119.86,18808.0,18800
CLH,B,13700,17473.0,18442.26,18945.0,18450
VSC,A,34050,45440.1,48423.65,49997.55,50000
VXB,C,3040,4436.13,4929.39,5207.65,4440
VSH,C,14650,19550.8,20778.3,21490.5,19550
WCS,A,99100,128208.72,135559.76,139292.8,139300
VSI,C,8490,13443.0,14774.75,15444.25,13450
X20,Not enough data,2100,4086.0,4667.2,4997.0,Not enough data
VTB,A,5540,7965.62,8551.0,8870.0,8870
PRE,C,8640,11580.38,12332.14,12711.0,11600
VTO,B,5030,7019.0,7589.25,7873.0,7590
PTI,B,11700,18749.5,21018.25,22087.75,21000
YBM,B,3000,4353.0,4785.0,5010.45,4780
PVI,B,21450,28600.35,30732.45,31801.75,30750
YEG,C,3870,6526.67,7233.0,7622.0,6530
VNR,A,12400,17911.3,19339.9,20101.5,20100
BIC,A,13300,18083.9,19578.3,20349.0,20350
APS,A,2060,4821.0,5859.5,6495.0,6500
BMI,A,13000,19660.04,21459.239999999998,22431.8,22450
ART,C,680,2198.9700000000003,2814.9700000000003,3172.0,2200
BVH,A,24400,34871.44,37436.12,38793.2,38800
BSI,B,9550,15918.64,17704.48,18749.600000000002,17700
MIG,A,11200,15663.08,16991.64,17573.0,17550
BVS,B,10650,18151.8,20523.44,21686.2,20500
PGI,A,9480,14476.0,15749.0,16398.6,16400
EVS,B,4200,10365.36,12552.0,13841.0,12550
AGR,C,3630,6742.71,7849.71,8466.0,6740
HBS,C,2370,4759.0,5489.85,5945.25,4760
APG,C,8170,12139.27,13392.83,13960.0,12150
IVS,B,1670,3437.61,4177.83,4593.0,4180
CTS,B,6080,11568.28,13556.71,14657.0,13550
MBS,A,12200,20321.85,22731.62,24110.5,24100
FTS,B,13850,24899.16,28308.48,30115.0,28300
PSI,D,1160,3005.66,3683.66,4088.0,1160
HCM,A,23850,35352.76,38489.33,40117.2,40100
SHS,B,15150,23713.88,26159.6,27690.2,26150
SSI,A,15450,24893.4,27646.04,29158.6,29150
TVB,B,4210,8543.97,10067.91,10986.85,10050
TVS,A,19550,26290.84,27966.92,29018.6,29000
VIG,B,550,1388.0,1776.0,2001.0,1780
VCI,B,12150,25402.04,29475.2,32157.6,29500
VND,A,9460,19665.58,23072.0,24919.6,24900
VDS,C,12000,18933.42,21015.14,22133.0,18950
WSS,D,2460,4955.7,5768.42,6242.0,2460
VIX,A,3850,7842.85,9126.0,9825.5,9830
